,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max,RAM_Load
6569,qh2-rcc1202018-11-2402:10:00,qh2-rcc120 ,2018/11/24 2:10,10.82,218.67,48441.12,251243.15,16,52.42,52.32,9718.33,9842,9821,9730,515895,195469,18,64,57,68.42,94.87,313.53,52.42,37.88929918
6570,qh2-rcc1202018-11-2402:20:00,qh2-rcc120 ,2018/11/24 2:20,10.89,219.33,52992.51,259455.05,16,52.53,52.15,9716,9842,9835,9730,515895,195437.8,18,64,57,68.53,95.16,314.49,52.53,37.88325144
6571,qh2-rcc1202018-11-2402:30:00,qh2-rcc120 ,2018/11/24 2:30,11.2,218.53,51650.08,255450.14,16,52.15,52.32,9725.33,9846.67,9829.17,9732.33,515895,195433,18,64,57,68.32,94.81,313.34,52.32,37.88232101
6572,qh2-rcc1202018-11-2402:40:00,qh2-rcc120 ,2018/11/24 2:40,10.43,216,48695.21,253160.93,16,52.08,52.07,9716,9838.5,9824.5,9730,515895,195433,18,64,57,68.08,93.71,309.71,52.08,37.88232101
6573,qh2-rcc1202018-11-2402:50:00,qh2-rcc120 ,2018/11/24 2:50,10.9,218,58241.51,268013.93,16,52.15,52.15,9704.33,9836.17,9835,9734.67,515895,195445.27,18,64,57,68.15,94.58,312.58,52.15,37.88469941
6574,qh2-rcc1202018-11-2403:00:00,qh2-rcc120 ,2018/11/24 3:00,10.48,218.4,52169.19,277936.39,16,52.25,52.02,9706.67,9828,9824.5,9744,515895,262575.18,18,64,57,68.25,94.75,313.15,52.25,50.89701974
6575,qh2-rcc1202018-11-2403:10:00,qh2-rcc120 ,2018/11/24 3:10,10.89,217.73,53363.2,317554.38,16,52.5,52.02,9695,9775.5,9763.83,9651.83,515895,281142,18,64,57,68.5,94.46,312.2,52.5,54.49597302
6576,qh2-rcc1202018-11-2403:20:00,qh2-rcc120 ,2018/11/24 3:20,10.75,216.67,49755.83,263941.93,16,52.37,51.93,9702,9807,9706.67,9667,515895,281142,18,64,57,68.37,94,310.67,52.37,54.49597302
6577,qh2-rcc1202018-11-2403:30:00,qh2-rcc120 ,2018/11/24 3:30,10.46,217.73,54694.67,248867.53,16,52.08,52.02,9702,9845.5,9803.5,9732.33,515895,281142,18,64,57,68.08,94.46,312.2,52.08,54.49597302
6578,qh2-rcc1202018-11-2403:40:00,qh2-rcc120 ,2018/11/24 3:40,10.37,216.27,50815.76,259376.37,16,52.17,52.22,9713.67,9837.33,9821,9751,515895,216883.5,18,64,57,68.22,93.83,310.09,52.22,42.04024075
6579,qh2-rcc1202018-11-2403:50:00,qh2-rcc120 ,2018/11/24 3:50,10.54,218,49800.95,228808.93,16,52.22,52.02,9681,9704.33,9668.17,9569,515895,195464,18,64,57,68.22,94.58,312.58,52.22,37.88832999
6580,qh2-rcc1202018-11-2404:00:00,qh2-rcc120 ,2018/11/24 4:00,10.38,222.53,53614.11,268720.6,16,52.32,52,9672.83,9713.67,9663.5,9558.5,515895,195464,18,64,57,68.32,96.55,319.08,52.32,37.88832999
6581,qh2-rcc1202018-11-2404:10:00,qh2-rcc120 ,2018/11/24 4:10,11.18,220.8,606764.68,447817.59,16,52.5,52.03,9709,9782.5,9718.33,9648.33,515895,195464,18,64,57,68.5,95.79,316.59,52.5,37.88832999
6582,qh2-rcc1202018-11-2404:20:00,qh2-rcc120 ,2018/11/24 4:20,10.52,218.27,51955.91,248276.93,16.52,52.27,51.82,9819.83,9826.83,9822.17,9739.33,515895,195436.5,18,64,57,68.78,94.69,312.96,52.27,37.88299945
6583,qh2-rcc1202018-11-2404:30:00,qh2-rcc120 ,2018/11/24 4:30,10.69,218.13,89813.63,253867.98,16.23,52.12,52.18,9709,9770.83,9745.17,9640.17,515895,266856.83,18,64,57,68.42,94.64,312.77,52.18,51.72696576
6584,qh2-rcc1202018-11-2404:40:00,qh2-rcc120 ,2018/11/24 4:40,10.78,217.33,48788.67,252159.1,16,51.92,52.15,9755.67,9821,9768.5,9691.5,515895,216805.5,18,64,57,68.15,94.29,311.62,52.15,42.02512139
6585,qh2-rcc1202018-11-2404:50:00,qh2-rcc120 ,2018/11/24 4:50,10.53,218.67,59444.03,291855.89,15.95,52.25,51.93,9692.67,9754.5,9691.5,9613.33,515895,259696.5,18,64,57,68.2,94.87,313.53,52.25,50.33902248
6586,qh2-rcc1202018-11-2405:00:00,qh2-rcc120 ,2018/11/24 5:00,10.78,222,54318.66,275104.36,16,52.62,52.13,9668.17,9717.17,9686.83,9566.67,515895,281142,18,64,57,68.62,96.31,318.31,52.62,54.49597302
6587,qh2-rcc1202018-11-2405:10:00,qh2-rcc120 ,2018/11/24 5:10,10.66,222.67,49165.89,246843.63,16,52.12,51.9,9678.67,9755.67,9699.67,9640.17,515895,206833.13,18,64,57,68.12,96.6,319.27,52.12,40.0920982
6588,qh2-rcc1202018-11-2405:20:00,qh2-rcc120 ,2018/11/24 5:20,10.91,222.8,53346.97,282991.48,16,52.47,52.02,9668.17,9705.5,9658.83,9551.5,515895,269709.87,18,64,57,68.47,96.66,319.46,52.47,52.27999302
6589,qh2-rcc1202018-11-2405:30:00,qh2-rcc120 ,2018/11/24 5:30,10.97,222.27,50872.04,294789.26,16,52.43,51.98,9663.5,9702,9677.5,9565.5,515895,212614.8,18,64,57,68.43,96.43,318.7,52.43,41.21280493
6590,qh2-rcc1202018-11-2405:40:00,qh2-rcc120 ,2018/11/24 5:40,10.86,218.53,47832.36,236998.57,16,52.42,51.87,9741.67,9793,9720.67,9698.5,515895,195376.5,18,64,57,68.42,94.81,313.34,52.42,37.87136917
6591,qh2-rcc1202018-11-2405:50:00,qh2-rcc120 ,2018/11/24 5:50,10.44,218.13,50521.82,235654.3,16,52.38,51.83,9651.83,9762.67,9677.5,9572.5,515895,195341,18,64,57,68.38,94.64,312.77,52.38,37.86448793
6592,qh2-rcc1202018-11-2406:00:00,qh2-rcc120 ,2018/11/24 6:00,11.18,218.93,52282.95,258580.64,16,52.18,52.08,9671.67,9737,9677.5,9559.67,515895,195341,18,64,57,68.18,94.98,313.92,52.18,37.86448793
6593,qh2-rcc1202018-11-2406:10:00,qh2-rcc120 ,2018/11/24 6:10,10.33,217.73,47754.65,235839.92,15.98,52.2,51.8,9614.5,9730,9649.5,9513,515895,195320.2,18,64,57,68.18,94.46,312.2,52.2,37.8604561
6594,qh2-rcc1202018-11-2406:20:00,qh2-rcc120 ,2018/11/24 6:20,10.98,220.8,113780,379712.24,16,52.32,51.82,9670.5,9702,9675.17,9559.67,515895,261116.17,18,64,57,68.32,95.79,316.59,52.32,50.61420832
6595,qh2-rcc1202018-11-2406:30:00,qh2-rcc120 ,2018/11/24 6:30,10.45,219.07,48229.32,245447.73,16,52.02,51.88,9671.67,9677.5,9693.83,9550.33,515895,281142,18,64,57,68.02,95.04,314.11,52.02,54.49597302
6596,qh2-rcc1202018-11-2406:40:00,qh2-rcc120 ,2018/11/24 6:40,10.87,218.53,93373.24,472442.62,16,52.08,51.95,9672.83,9675.17,9621.5,9529.33,515895,216609,18,64,57,68.08,94.81,313.34,52.08,41.98703224
6597,qh2-rcc1202018-11-2406:50:00,qh2-rcc120 ,2018/11/24 6:50,10.56,217.6,49509.64,226683.37,16,52.17,51.72,9656.5,9716,9654.17,9452.33,515895,261065.07,18,64,57,68.17,94.4,312,52.17,50.6043032
6598,qh2-rcc1202018-11-2407:00:00,qh2-rcc120 ,2018/11/24 7:00,10.98,220.27,83928.51,292344.83,16,52.1,51.88,9683.33,9790.67,9695,9626.17,515895,281142,18,64,57,68.1,95.56,315.83,52.1,54.49597302
6599,qh2-rcc1202018-11-2407:10:00,qh2-rcc120 ,2018/11/24 7:10,10.61,217.6,50086.7,327130.86,16,51.92,51.93,9671.67,9686.83,9676.33,9549.17,515895,281142,18,64,57,67.93,94.4,312,51.93,54.49597302
6600,qh2-rcc1202018-11-2407:20:00,qh2-rcc120 ,2018/11/24 7:20,10.75,216.93,50852.96,269964.48,16,52.05,51.8,9689.17,9762.67,9698.5,9628.5,515895,281142,18,64,57,68.05,94.12,311.05,52.05,54.49597302
6601,qh2-rcc1202018-11-2407:30:00,qh2-rcc120 ,2018/11/24 7:30,10.52,219.73,51016.95,257347.46,16,52.02,52.08,9662.33,9646,9657.67,9492,515895,281142,18,64,57,68.08,95.33,315.06,52.08,54.49597302
6602,qh2-rcc1202018-11-2407:40:00,qh2-rcc120 ,2018/11/24 7:40,11.18,216.8,48518.31,249399.06,16,52.23,52.07,9669.33,9690.33,9675.17,9543.33,515895,281142,18,64,57,68.23,94.06,310.86,52.23,54.49597302
6603,qh2-rcc1202018-11-2407:50:00,qh2-rcc120 ,2018/11/24 7:50,10.54,218,50997.84,239477.61,15.98,52.2,51.77,9662.33,9724.17,9682.17,9539.83,515895,281142,18,64,57,68.18,94.58,312.58,52.2,54.49597302
6604,qh2-rcc1202018-11-2408:00:00,qh2-rcc120 ,2018/11/24 8:00,11.02,218.93,50741.17,277786.37,16,52.12,51.93,9674,9684.5,9669.33,9553.83,515895,208081.95,18,64,57,68.12,94.98,313.92,52.12,40.33416684
6605,qh2-rcc1202018-11-2408:10:00,qh2-rcc120 ,2018/11/24 8:10,10.84,216.53,47788.49,249243.47,16,51.82,51.52,9667,9704.33,9677.5,9541,515895,195189,18,64,57,67.82,93.94,310.48,51.82,37.83502457
6606,qh2-rcc1202018-11-2408:20:00,qh2-rcc120 ,2018/11/24 8:20,10.51,217.47,49262.36,241322.2,16,52.27,52.03,9654.17,9626.17,9655.33,9471,515895,195113.17,18,64,57,68.27,94.35,311.81,52.27,37.82032584
6607,qh2-rcc1202018-11-2408:30:00,qh2-rcc120 ,2018/11/24 8:30,10.68,222.27,52634.65,248906.03,16,52.5,52.05,9655.33,9622.67,9653,9464,515895,195098,18,64,57,68.5,96.43,318.7,52.5,37.81738532
6608,qh2-rcc1202018-11-2408:40:00,qh2-rcc120 ,2018/11/24 8:40,10.75,216.4,48818.97,259474.45,16,52.25,51.92,9662.33,9622.67,9649.5,9461.67,515895,195058.05,18,64,57,68.25,93.88,310.28,52.25,37.8096415
6609,qh2-rcc1202018-11-2408:50:00,qh2-rcc120 ,2018/11/24 8:50,10.6,219.6,52489.35,268496.17,16,52.38,51.77,9656.5,9626.17,9651.83,9452.33,515895,195051,18,64,57,68.38,95.27,314.87,52.38,37.80827494
6610,qh2-rcc1202018-11-2409:00:00,qh2-rcc120 ,2018/11/24 9:00,10.63,221.87,53551.63,320281.5,16,52.28,52.02,9651.83,9622.67,9651.83,9464,515895,195123.8,18,64,57,68.28,96.26,318.12,52.28,37.82238634
6611,qh2-rcc1202018-11-2409:10:00,qh2-rcc120 ,2018/11/24 9:10,10.69,217.73,53511.41,293404.97,16,52.18,51.83,9657.67,9642.5,9661.17,9500.17,515895,195142,18,64,57,68.18,94.46,312.2,52.18,37.82591419
6612,qh2-rcc1202018-11-2409:20:00,qh2-rcc120 ,2018/11/24 9:20,11.03,220.93,50314.63,246208.1,16,52.52,51.97,9678.67,9684.5,9682.17,9534,515895,195142,18,64,57,68.52,95.85,316.78,52.52,37.82591419
6613,qh2-rcc1202018-11-2409:30:00,qh2-rcc120 ,2018/11/24 9:30,10.71,218.93,50713.03,266778.03,16,52.1,51.95,9682.17,9755.67,9691.5,9584.17,515895,195167.85,18,64,57,68.1,94.98,313.92,52.1,37.8309249
6614,qh2-rcc1202018-11-2409:40:00,qh2-rcc120 ,2018/11/24 9:40,10.76,219.6,60120.55,289319.83,16,52.48,51.57,9689.17,9734.67,9688,9607.5,515895,195175,18,64,57,68.48,95.27,314.87,52.48,37.83231084
6615,qh2-rcc1202018-11-2409:50:00,qh2-rcc120 ,2018/11/24 9:50,10.88,219.87,53861.16,275024.47,16,52.62,51.57,9671.67,9702,9671.67,9573.67,515895,195175,18,64,57,68.62,95.39,315.25,52.62,37.83231084
6616,qh2-rcc1202018-11-2410:00:00,qh2-rcc120 ,2018/11/24 10:00,10.83,219.87,62813.93,290845.4,16,52.28,51.75,9671.67,9684.5,9672.83,9552.67,515895,195175,18,64,57,68.28,95.39,315.25,52.28,37.83231084
6617,qh2-rcc1202018-11-2410:10:00,qh2-rcc120 ,2018/11/24 10:10,10.79,218.53,56405.46,248554.89,16,52.2,51.92,9661.17,9744,9664.67,9494.33,515895,195175,18,64,57,68.2,94.81,313.34,52.2,37.83231084
6618,qh2-rcc1202018-11-2410:20:00,qh2-rcc120 ,2018/11/24 10:20,10.64,219.07,55051.63,267098.08,16,52.4,51.42,9657.67,9730,9664.67,9464,515895,195095.27,18,64,57,68.4,95.04,314.11,52.4,37.81685614
6619,qh2-rcc1202018-11-2410:30:00,qh2-rcc120 ,2018/11/24 10:30,11.18,218.93,90210.34,249938.22,16,52.18,51.68,9658.83,9737,9661.17,9459.33,515895,268233.15,18,64,57,68.18,94.98,313.92,52.18,51.99374873
6620,qh2-rcc1202018-11-2410:40:00,qh2-rcc120 ,2018/11/24 10:40,10.26,217.07,53221.38,248789.89,16,51.78,51.87,9668.17,9717.17,9671.67,9515.33,515895,281142,18,64,57,67.87,94.17,311.24,51.87,54.49597302
6621,qh2-rcc1202018-11-2410:50:00,qh2-rcc120 ,2018/11/24 10:50,10.84,217.07,58533.67,384621.57,16,52,51.7,9688,9723,9678.67,9570.17,515895,281142,18,64,57,68,94.17,311.24,52,54.49597302
6622,qh2-rcc1202018-11-2411:00:00,qh2-rcc120 ,2018/11/24 11:00,10.62,219.73,54659.74,346062.65,16,52.05,51.83,9657.67,9718.33,9664.67,9454.67,515895,281142,18,64,57,68.05,95.33,315.06,52.05,54.49597302
6623,qh2-rcc1202018-11-2411:10:00,qh2-rcc120 ,2018/11/24 11:10,11.09,219.07,60054.4,397881.41,16,52.08,51.87,9748.67,9773.17,9712.5,9632,515895,281142,18,64,57,68.08,95.04,314.11,52.08,54.49597302
6624,qh2-rcc1202018-11-2411:20:00,qh2-rcc120 ,2018/11/24 11:20,11.02,223.47,52295.9,311872.95,16,52.47,51.55,9752.17,9769.67,9716,9665.83,515895,281142,18,64,57,68.47,96.95,320.42,52.47,54.49597302
6625,qh2-rcc1202018-11-2411:30:00,qh2-rcc120 ,2018/11/24 11:30,10.81,221.6,57190.78,326116.48,16,52.22,51.88,9809.33,9802.33,9815.17,9738.17,515895,281142,18,64,57,68.22,96.14,317.74,52.22,54.49597302
6626,qh2-rcc1202018-11-2411:40:00,qh2-rcc120 ,2018/11/24 11:40,10.5,216.27,52919.6,357848.73,16,52.15,51.47,9661.17,9704.33,9674,9544.5,515895,281142,18,64,57,68.15,93.83,310.09,52.15,54.49597302
6627,qh2-rcc1202018-11-2411:50:00,qh2-rcc120 ,2018/11/24 11:50,10.68,218.53,53100.38,304833.06,16,52.02,51.57,9713.67,9772,9730,9628.5,515895,281142,18,64,57,68.02,94.81,313.34,52.02,54.49597302
6628,qh2-rcc1202018-11-2412:00:00,qh2-rcc120 ,2018/11/24 12:00,10.57,218.53,62175.24,319723.09,16,51.92,51.72,9702,9832.67,9711.33,9738.17,515895,281142,18,64,57,67.92,94.81,313.34,51.92,54.49597302
6629,qh2-rcc1202018-11-2412:10:00,qh2-rcc120 ,2018/11/24 12:10,10.79,217.47,85043.35,404651.63,16,51.7,51.58,9713.67,9751,9693.83,9655.33,515895,281142,18,64,57,67.7,94.35,311.81,51.7,54.49597302
6630,qh2-rcc1202018-11-2412:20:00,qh2-rcc120 ,2018/11/24 12:20,10.63,220.53,55285.52,324339.04,16,51.52,51.53,9665.83,9761.5,9679.83,9570.17,515895,281142,18,64,57,67.53,95.68,316.21,51.53,54.49597302
6631,qh2-rcc1202018-11-2412:30:00,qh2-rcc120 ,2018/11/24 12:30,10.62,218.67,51425.61,261277.53,16,51.77,51.57,9670.5,9744,9665.83,9499,515895,281142,18,64,57,67.77,94.87,313.53,51.77,54.49597302
6632,qh2-rcc1202018-11-2412:40:00,qh2-rcc120 ,2018/11/24 12:40,10.63,216.4,49745.66,244338.38,16,51.92,51.78,9706.67,9774.33,9710.17,9677.5,515895,281142,18,64,57,67.92,93.88,310.28,51.92,54.49597302
6633,qh2-rcc1202018-11-2412:50:00,qh2-rcc120 ,2018/11/24 12:50,10.84,219.47,57564.56,264108.73,16,51.93,51.67,9718.33,9853.67,9723,9739.33,515895,281142,18,64,57,67.93,95.21,314.68,51.93,54.49597302
6634,qh2-rcc1202018-11-2413:00:00,qh2-rcc120 ,2018/11/24 13:00,10.86,221.07,52478.11,257201.83,16,51.92,51.85,9760.33,9866.5,9758,9755.67,515895,216709.5,18,64,57,67.92,95.91,316.98,51.92,42.00651295
6635,qh2-rcc1202018-11-2413:10:00,qh2-rcc120 ,2018/11/24 13:10,10.75,220.53,53058.35,244142.9,16,51.87,51.97,9754.5,9822.17,9758,9688,515895,195232,18,64,57,67.97,95.68,316.21,51.97,37.8433596
6636,qh2-rcc1202018-11-2413:20:00,qh2-rcc120 ,2018/11/24 13:20,11.13,221.73,54800.81,257795.59,16,51.95,51.8,9697.33,9850.17,9798.83,9725.33,515895,195232,18,64,57,67.95,96.2,317.93,51.95,37.8433596
6637,qh2-rcc1202018-11-2413:30:00,qh2-rcc120 ,2018/11/24 13:30,10.84,219.73,53913.19,302425.89,16,51.85,51.82,9718.33,9769.67,9737,9642.5,515895,263960,18,64,57,67.85,95.33,315.06,51.85,51.16545033
6638,qh2-rcc1202018-11-2413:40:00,qh2-rcc120 ,2018/11/24 13:40,10.57,216.4,54813.19,351992.18,16,51.48,51.62,9725.33,9794.17,9721.83,9646,515895,281142,18,64,57,67.62,93.88,310.28,51.62,54.49597302
6639,qh2-rcc1202018-11-2413:50:00,qh2-rcc120 ,2018/11/24 13:50,10.28,220.8,55278.66,275431.47,16,51.82,51.65,9772,9825.67,9704.33,9705.5,515895,281142,18,64,57,67.82,95.79,316.59,51.82,54.49597302
6640,qh2-rcc1202018-11-2414:00:00,qh2-rcc120 ,2018/11/24 14:00,10.89,219.07,53396.04,272140.5,16,51.93,51.83,9690.33,9755.67,9710.17,9614.5,515895,281142,18,64,57,67.93,95.04,314.11,51.93,54.49597302
6641,qh2-rcc1202018-11-2414:10:00,qh2-rcc120 ,2018/11/24 14:10,10.32,217.2,55522.05,427662.52,16,51.65,51.63,9690.33,9801.17,9711.33,9685.67,515895,206548,18,64,57,67.65,94.23,311.43,51.65,40.0368292
6642,qh2-rcc1202018-11-2414:20:00,qh2-rcc120 ,2018/11/24 14:20,11.19,219.47,58614.39,430632.39,16,51.68,51.53,9704.33,9840.83,9713.67,9746.33,515895,195062.6,18,64,57,67.68,95.21,314.68,51.68,37.81052346
6643,qh2-rcc1202018-11-2414:30:00,qh2-rcc120 ,2018/11/24 14:30,10.53,221.6,53256.68,285351.57,15.98,51.87,51.92,9720.67,9828,9723,9739.33,515895,263925.6,18,64,57,67.9,96.14,317.74,51.92,51.15878231
6644,qh2-rcc1202018-11-2414:40:00,qh2-rcc120 ,2018/11/24 14:40,11.1,218.27,56060.17,279948.52,16,51.77,51.82,9810.5,9831.5,9801.17,9716,515895,281142,18,64,57,67.82,94.69,312.96,51.82,54.49597302
6645,qh2-rcc1202018-11-2414:50:00,qh2-rcc120 ,2018/11/24 14:50,10.57,218.4,56675.2,328960.91,16,51.57,51.53,9787.17,9810.5,9781.33,9712.5,515895,281142,18,64,57,67.57,94.75,313.15,51.57,54.49597302
6646,qh2-rcc1202018-11-2415:00:00,qh2-rcc120 ,2018/11/24 15:00,11.06,220.53,56287.49,335669.24,16,51.62,51.93,9720.67,9800,9726.5,9670.5,515895,281142,18,64,57,67.93,95.68,316.21,51.93,54.49597302
6647,qh2-rcc1202018-11-2415:10:00,qh2-rcc120 ,2018/11/24 15:10,10.7,217.2,54223,373925.51,16,51.48,51.4,9691.5,9825.67,9783.67,9728.83,515895,215143.5,18,64,57,67.48,94.23,311.43,51.48,41.70296281
6648,qh2-rcc1202018-11-2415:20:00,qh2-rcc120 ,2018/11/24 15:20,10.85,220.8,57265.56,373676.62,16,51.8,51.73,9718.33,9830.33,9811.67,9705.5,515895,195048.75,18,64,57,67.8,95.79,316.59,51.8,37.8078388
6649,qh2-rcc1202018-11-2415:30:00,qh2-rcc120 ,2018/11/24 15:30,10.84,218.93,53599.86,269079.47,16,52.5,51.97,9745.17,9846.67,9837.33,9730,515895,195046,18,64,57,68.5,94.98,313.92,52.5,37.80730575
6650,qh2-rcc1202018-11-2415:40:00,qh2-rcc120 ,2018/11/24 15:40,10.94,218,49579.29,266134.1,16,52.28,51.87,9818.67,9843.17,9837.33,9727.67,515895,195046,18,64,57,68.28,94.58,312.58,52.28,37.80730575
6651,qh2-rcc1202018-11-2415:50:00,qh2-rcc120 ,2018/11/24 15:50,10.54,220.13,56612.52,261689.09,16,52.13,51.72,9805.83,9874.67,9825.67,9745.17,515895,195013.2,18,64,57,68.13,95.5,315.64,52.13,37.80094787
6652,qh2-rcc1202018-11-2416:00:00,qh2-rcc120 ,2018/11/24 16:00,10.82,218.8,54202.98,261110.07,16,52.1,51.82,9678.67,9745.17,9640.17,9549.17,515895,195005,18,64,57,68.1,94.93,313.73,52.1,37.7993584
6653,qh2-rcc1202018-11-2416:10:00,qh2-rcc120 ,2018/11/24 16:10,10.72,217.6,55053.08,358292.28,16,52.28,52,9651.83,9711.33,9583,9478,515895,195005,18,64,57,68.28,94.4,312,52.28,37.7993584
6654,qh2-rcc1202018-11-2416:20:00,qh2-rcc120 ,2018/11/24 16:20,11.3,219.47,52824.96,271326.41,16,52.47,52.02,9648.33,9718.33,9586.5,9466.33,515895,259607.75,18,64,57,68.47,95.21,314.68,52.47,50.32181936
6655,qh2-rcc1202018-11-2416:30:00,qh2-rcc120 ,2018/11/24 16:30,10.64,218.27,93168.97,332798.87,16,52.15,51.9,9677.5,9719.5,9642.5,9536.33,515895,281142,18,64,57,68.15,94.69,312.96,52.15,54.49597302
6656,qh2-rcc1202018-11-2416:40:00,qh2-rcc120 ,2018/11/24 16:40,10.56,218.13,53535.65,289172.89,16,52.48,52.12,9573.67,9621.5,9593.5,9473.33,515895,281142,18,64,57,68.48,94.64,312.77,52.48,54.49597302
6657,qh2-rcc1202018-11-2416:50:00,qh2-rcc120 ,2018/11/24 16:50,10.71,218.4,54841.12,262988.03,16,52.1,52.1,9578.33,9626.17,9592.33,9468.67,515895,212201.2,18,64,57,68.1,94.75,313.15,52.1,41.13263358
6658,qh2-rcc1202018-11-2417:00:00,qh2-rcc120 ,2018/11/24 17:00,10.81,221.47,62895.77,340848.99,16,51.97,52.13,9765,9767.33,9704.33,9703.17,515895,194966,18,64,57,68.13,96.08,317.55,52.13,37.79179872
6659,qh2-rcc1202018-11-2417:10:00,qh2-rcc120 ,2018/11/24 17:10,10.9,218,52173.06,304820.95,16,51.75,51.8,9731.17,9779,9705.5,9656.5,515895,194966,18,64,57,67.8,94.58,312.58,51.8,37.79179872
6660,qh2-rcc1202018-11-2417:20:00,qh2-rcc120 ,2018/11/24 17:20,11.17,223.33,56473.53,426928.24,16,52.53,52.2,9576,9629.67,9595.83,9466.33,515895,259598,18,64,57,68.53,96.89,320.23,52.53,50.31992944
6661,qh2-rcc1202018-11-2417:30:00,qh2-rcc120 ,2018/11/24 17:30,10.74,220,55249.28,367868.83,16,52.3,52.18,9585.33,9628.5,9597,9466.33,515895,215127.4,18,64,57,68.3,95.45,315.45,52.3,41.69984202
6662,qh2-rcc1202018-11-2417:40:00,qh2-rcc120 ,2018/11/24 17:40,10.38,219.33,52253.91,227441.01,16,52.07,52.07,9636.67,9683.33,9616.83,9518.83,515895,195036,18,64,57,68.07,95.16,314.49,52.07,37.80536737
6663,qh2-rcc1202018-11-2417:50:00,qh2-rcc120 ,2018/11/24 17:50,10.69,217.6,52523.4,246265.62,16,51.92,52.25,9591.17,9639,9661.17,9480.33,515895,262485.7,18,64,57,68.25,94.4,312,52.25,50.87967513
6664,qh2-rcc1202018-11-2418:00:00,qh2-rcc120 ,2018/11/24 18:00,10.54,219.73,55648.45,388166.88,16,49.15,49.53,9578.33,9627.33,9657.67,9471,515895,281142,18,64,57,65.53,95.33,315.06,49.53,54.49597302
6665,qh2-rcc1202018-11-2418:10:00,qh2-rcc120 ,2018/11/24 18:10,10.96,218,53921.29,343396.77,16,52.02,52.22,9612.17,9643.67,9663.5,9494.33,515895,281142,18,64,57,68.22,94.58,312.58,52.22,54.49597302
6666,qh2-rcc1202018-11-2418:20:00,qh2-rcc120 ,2018/11/24 18:20,10.55,218.4,52370.84,282392.71,16,51.73,51.83,9738.17,9786,9689.17,9683.33,515895,281142,18,64,57,67.83,94.75,313.15,51.83,54.49597302
6667,qh2-rcc1202018-11-2418:30:00,qh2-rcc120 ,2018/11/24 18:30,11,219.73,58591.98,392288.74,16,51.88,51.97,9721.83,9756.83,9697.33,9634.33,515895,216461.25,18,64,57,67.97,95.33,315.06,51.97,41.9583927
6668,qh2-rcc1202018-11-2418:40:00,qh2-rcc120 ,2018/11/24 18:40,10.57,220.53,56897.21,452246.88,16,52.53,52,9597,9647.17,9606.33,9495.5,515895,263893.8,18,64,57,68.53,95.68,316.21,52.53,51.15261827
6669,qh2-rcc1202018-11-2418:50:00,qh2-rcc120 ,2018/11/24 18:50,11,220.93,57417.2,390852,16,52.33,52.13,9580.67,9629.67,9587.67,9471,515895,281142,18,64,57,68.33,95.85,316.78,52.33,54.49597302
6670,qh2-rcc1202018-11-2419:00:00,qh2-rcc120 ,2018/11/24 19:00,11.62,225.07,4307138.24,8749928.93,16,53.05,53.03,9576,9630.83,9578.33,9471,515895,281142,18,64,57,69.05,97.64,322.71,53.05,54.49597302
6671,qh2-rcc1202018-11-2419:10:00,qh2-rcc120 ,2018/11/24 19:10,11.92,226.93,13034533.73,5372286.59,16,53.33,53.7,9569,9626.17,9580.67,9461.67,515895,281142,18,64,57,69.7,98.45,325.39,53.7,54.49597302
6672,qh2-rcc1202018-11-2419:20:00,qh2-rcc120 ,2018/11/24 19:20,10.83,222.8,57071.6,382203.62,16,52.43,52.15,9580.67,9620.33,9587.67,9464,515895,215104.4,18,64,57,68.43,96.66,319.46,52.43,41.69538375
6673,qh2-rcc1202018-11-2419:30:00,qh2-rcc120 ,2018/11/24 19:30,10.66,218.67,57447.51,340492.05,16,52.05,52.03,9583,9621.5,9578.33,9464,515895,195006,18,64,57,68.05,94.87,313.53,52.05,37.79955223
6674,qh2-rcc1202018-11-2419:40:00,qh2-rcc120 ,2018/11/24 19:40,10.5,217.2,54822.2,321407.59,16,52.15,52.3,9583,9629.67,9583,9466.33,515895,195006,18,64,57,68.3,94.23,311.43,52.3,37.79955223
6675,qh2-rcc1202018-11-2419:50:00,qh2-rcc120 ,2018/11/24 19:50,11.52,224,62289.9,558506.28,16,52.63,52.05,9503.67,9574.83,9529.33,9429,515895,195006,18,64,57,68.63,97.18,321.18,52.63,37.79955223
6676,qh2-rcc1202018-11-2420:00:00,qh2-rcc120 ,2018/11/24 20:00,10.87,219.6,61031.18,474138.76,16,52.25,52.37,9496.67,9571.33,9496.67,9416.17,515895,195006,18,64,57,68.37,95.27,314.87,52.37,37.79955223
6677,qh2-rcc1202018-11-2420:10:00,qh2-rcc120 ,2018/11/24 20:10,10.71,218.53,53844.49,356056.6,16,52.37,52.28,9496.67,9573.67,9510.67,9417.33,515895,262479.2,18,64,57,68.37,94.81,313.34,52.37,50.87841518
6678,qh2-rcc1202018-11-2420:20:00,qh2-rcc120 ,2018/11/24 20:20,10.7,218.8,55616.75,336571.58,16,52.58,52.15,9487.33,9566.67,9501.33,9419.67,515895,217911.07,18,64,57,68.58,94.93,313.73,52.58,42.23942275
